date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2023-12-21,T4,SENSEX,BULLISH,CE,70800,14:20:00,14:25:00,61.73,42.81,-30.52,-337234.95,1614.26,-338849.21,9193300.07,19193300.07,1100000,17820,STOP_LOSS,5,True,False
2023-12-21,T4,SENSEX,BULLISH,CE,70800,14:25:00,14:30:00,42.89,62.48,45.95,502541.09,2802.76,499738.33,9693038.4,19693038.4,1100000,25660,TARGET_HIT,5,True,False
2023-12-21,T4,SENSEX,BULLISH,CE,70800,14:30:00,14:35:00,62.6,81.52,30.48,332540.82,2562.24,329978.58,10023016.98,20023016.98,1100000,17580,TARGET_HIT,5,True,False
2023-12-21,T4,SENSEX,BULLISH,CE,70900,14:35:00,14:40:00,25.33,33.05,30.75,335581.61,2566.7,333014.91,10356031.89,20356031.89,1100000,43460,TARGET_HIT,5,True,False
2023-12-21,T4,SENSEX,BULLISH,CE,70900,14:40:00,14:45:00,33.11,31.67,-4.17,-48024.49,2024.35,-50048.84,10305983.05,20305983.05,1100000,33240,FORCE_CLOSE,5,True,False
2023-12-22,OW1,NIFTY,BULLISH,CE,21350,10:10:00,10:20:00,29.6,21.05,-28.75,-44463.33,315.37,-44778.7,10305983.05,20305983.05,700000,5200,STOP_LOSS,10,False,True
2023-12-22,OW1,NIFTY,BULLISH,CE,21350,10:25:00,10:40:00,30.5,25.79,-15.26,-24166.8,353.49,-24520.29,10305983.05,20305983.05,700000,5135,STOP_LOSS,15,False,True
2023-12-22,OW1,NIFTY,BULLISH,CE,21350,10:40:00,10:55:00,25.85,43.5,68.63,94077.91,499.42,93578.49,10305983.05,20305983.05,700000,5330,TARGET_HIT,15,False,True
2023-12-22,OW1,NIFTY,BULLISH,CE,21400,10:55:00,11:10:00,17.5,13.58,-22.25,-22428.52,231.86,-22660.38,10305983.05,20305983.05,700000,5720,STOP_LOSS,15,False,True
2023-12-22,OW1,NIFTY,BULLISH,CE,21350,11:10:00,12:10:00,36.98,30.07,-18.52,-33671.82,390.44,-34062.26,10305983.05,20305983.05,700000,4875,STOP_LOSS,60,False,True
2023-12-22,OW1,NIFTY,BULLISH,CE,21350,12:10:00,12:15:00,30.13,18.97,-36.91,-55851.25,290.46,-56141.71,10305983.05,20305983.05,700000,5005,STOP_LOSS,5,False,True
2023-12-22,OW1,NIFTY,BULLISH,CE,21350,12:15:00,12:30:00,19.01,6.1,-67.83,-70461.85,163.87,-70625.72,10305983.05,20305983.05,700000,5460,STOP_LOSS,15,False,True
2023-12-22,OW2,NIFTY,BULLISH,CE,21350,14:35:00,14:40:00,7.52,21.53,186.95,77410.44,261.29,77149.15,10305983.05,20305983.05,700000,5525,TARGET_HIT,5,False,True
2023-12-22,OW2,NIFTY,BULLISH,CE,21350,14:40:00,14:45:00,21.57,5.99,-72.16,-77965.64,161.16,-78126.8,10305983.05,20305983.05,700000,5005,STOP_LOSS,5,False,True
2023-12-22,OW2,NIFTY,BULLISH,CE,21350,14:50:00,15:00:00,19.89,8.34,-57.98,-57798.84,174.61,-57973.45,10305983.05,20305983.05,700000,5005,STOP_LOSS,10,False,True
