date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2024-03-15,STRANGLE,NIFTY,NEUTRAL,SE,22050,09:15:00,12:50:00,40.48,26.76,33.89,891.8,51.58,840.22,-3401.98,46598.02,50000,65,DECAY_TARGET,215,False,False
2024-03-22,STRANGLE,NIFTY,NEUTRAL,SE,21950,09:15:00,11:30:00,40.05,64.41,-60.82,-1583.4,55.44,-1638.84,-5040.82,44959.18,50000,65,STOP_LOSS,135,False,False
2024-03-26,STRANGLE,NIFTY,NEUTRAL,SE,21950,09:15:00,09:20:00,39.48,70.63,-78.9,-2024.75,56.06,-2080.81,-7121.63,42878.37,50000,65,STOP_LOSS,5,True,False
2024-04-22,STRANGLE,NIFTY,NEUTRAL,SE,22350,09:15:00,09:40:00,41.36,74.4,-79.88,-2147.6,56.52,-2204.12,-9325.75,40674.25,50000,65,STOP_LOSS,25,False,False
2024-04-29,STRANGLE,NIFTY,NEUTRAL,SE,22500,09:15:00,11:25:00,42.81,28.89,32.52,904.8,51.89,852.91,-8472.84,41527.16,50000,65,DECAY_TARGET,130,False,False
2024-05-06,STRANGLE,NIFTY,NEUTRAL,SE,22550,09:15:00,11:05:00,42.27,29.4,30.45,836.55,51.92,784.63,-7688.21,42311.79,50000,65,DECAY_TARGET,110,False,False
2024-05-08,STRANGLE,NIFTY,NEUTRAL,SE,22250,09:15:00,11:00:00,41.32,28.49,31.05,833.95,51.79,782.16,-6906.05,43093.95,50000,65,DECAY_TARGET,105,False,False
2024-05-14,STRANGLE,NIFTY,NEUTRAL,SE,22150,09:15:00,10:55:00,41.32,28.16,31.85,855.4,51.75,803.65,-6102.4,43897.6,50000,65,DECAY_TARGET,100,True,False
2024-05-28,STRANGLE,NIFTY,NEUTRAL,SE,23000,09:15:00,11:10:00,44.66,30.86,30.9,897.0,52.17,844.83,-5257.57,44742.43,50000,65,DECAY_TARGET,115,True,False
2024-06-04,STRANGLE,NIFTY,NEUTRAL,SE,23200,09:15:00,09:20:00,45.27,451.43,-897.19,-26400.4,95.52,-26495.92,-31753.49,18246.51,50000,65,STOP_LOSS,5,True,False
2024-06-05,STRANGLE,NIFTY,NEUTRAL,SE,22150,09:15:00,09:20:00,41.15,250.57,-508.92,-13612.3,74.66,-13686.96,-45440.45,4559.55,50000,65,STOP_LOSS,5,False,False
2024-06-07,STRANGLE,NIFTY,NEUTRAL,SE,22800,09:15:00,09:20:00,44.1,75.1,-70.29,-2015.0,56.7,-2071.7,-47512.15,2487.85,50000,65,STOP_LOSS,5,False,False
2024-06-10,STRANGLE,NIFTY,NEUTRAL,SE,23300,09:15:00,11:40:00,45.86,29.91,34.78,1036.75,52.12,984.63,-46527.52,3472.48,50000,65,DECAY_TARGET,145,False,False
2024-06-21,STRANGLE,NIFTY,NEUTRAL,SE,23650,09:15:00,10:45:00,46.72,75.87,-62.39,-1894.75,56.88,-1951.63,-48479.15,1520.85,50000,65,STOP_LOSS,90,False,False
2024-06-24,STRANGLE,NIFTY,NEUTRAL,SE,23400,09:15:00,12:30:00,45.88,75.85,-65.32,-1948.05,56.85,-2004.9,-50484.05,-484.05,50000,65,STOP_LOSS,195,False,False
2024-07-12,STRANGLE,NIFTY,NEUTRAL,SE,24400,09:15:00,11:00:00,49.68,107.81,-117.01,-3778.45,60.29,-3838.74,-54322.79,-4322.79,50000,65,STOP_LOSS,105,False,False
2024-07-15,STRANGLE,NIFTY,NEUTRAL,SE,24600,09:15:00,11:05:00,50.54,34.69,31.36,1030.25,52.79,977.46,-53345.33,-3345.33,50000,65,DECAY_TARGET,110,False,False
2024-07-22,STRANGLE,NIFTY,NEUTRAL,SE,24450,09:15:00,10:45:00,49.69,81.58,-64.18,-2072.85,57.59,-2130.44,-55475.77,-5475.77,50000,65,STOP_LOSS,90,False,False
2024-07-24,STRANGLE,NIFTY,NEUTRAL,SE,24450,09:15:00,11:05:00,49.7,34.05,31.49,1017.25,52.7,964.55,-54511.22,-4511.22,50000,65,DECAY_TARGET,110,False,False
2024-07-29,STRANGLE,NIFTY,NEUTRAL,SE,24950,09:15:00,11:05:00,51.82,36.27,30.01,1010.75,53.01,957.74,-53553.48,-3553.48,50000,65,DECAY_TARGET,110,False,False
2024-08-06,STRANGLE,NIFTY,NEUTRAL,SE,24200,09:15:00,09:20:00,48.78,87.64,-79.66,-2525.9,58.18,-2584.08,-56137.56,-6137.56,50000,65,STOP_LOSS,5,True,False
