date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2025-12-09,RANGE_B,NIFTY,BEARISH,PE,25850,11:10:00,11:30:00,25.86,21.82,-15.6,-1310.73,63.61,-1374.34,56732.4,106732.4,8403.64,325,STOP_LOSS,20,True,False
2025-12-09,RANGE_B,NIFTY,BEARISH,PE,25850,11:55:00,12:00:00,24.49,18.85,-23.03,-2199.6,64.73,-2264.33,54468.07,104468.07,9552.37,390,STOP_LOSS,5,True,False
2025-12-09,RANGE_B,NIFTY,BEARISH,PE,25900,12:20:00,12:25:00,18.27,24.94,36.5,3468.55,73.61,3394.94,57863.01,107863.01,9502.82,520,TARGET_HIT,5,True,False
2025-12-09,RANGE_B,NIFTY,BULLISH,CE,25800,14:20:00,14:30:00,30.62,24.29,-20.69,-2058.77,65.83,-2124.6,55738.41,105738.41,9952.02,325,STOP_LOSS,10,True,False
2025-12-09,RANGE_B,NIFTY,BULLISH,CE,25800,14:45:00,14:50:00,24.03,17.86,-25.7,-2408.49,64.0,-2472.49,53265.92,103265.92,9372.43,390,STOP_LOSS,5,True,False
2025-12-15,RANGE_B,NIFTY,BEARISH,PE,26000,10:30:00,10:45:00,49.16,39.79,-19.05,-1826.52,65.4,-1891.92,51374.0,101374.0,9585.62,195,BE_STOP,15,False,False
2025-12-15,RANGE_B,NIFTY,BEARISH,PE,26000,10:50:00,11:25:00,38.22,36.01,-5.79,-575.3,68.15,-643.45,50730.55,100730.55,9938.33,260,BE_STOP,35,False,False
2025-12-15,RANGE_B,NIFTY,BEARISH,PE,26000,11:45:00,11:50:00,32.6,26.35,-19.16,-1624.17,63.27,-1687.44,49043.11,99043.11,8475.35,260,STOP_LOSS,5,False,False
2025-12-15,RANGE_B,NIFTY,BEARISH,PE,26000,12:15:00,12:20:00,21.48,17.58,-18.19,-1777.75,65.89,-1843.64,47199.47,97199.47,9775.34,455,STOP_LOSS,5,False,False
2025-12-19,RANGE_B,NIFTY,BULLISH,CE,25900,11:40:00,12:05:00,38.65,61.74,59.77,4504.23,70.92,4433.31,51632.78,101632.78,7535.89,195,TARGET_HIT,25,False,False
2025-12-19,RANGE_B,NIFTY,BEARISH,PE,25950,12:50:00,13:10:00,25.88,34.33,32.65,2746.03,70.06,2675.97,54308.75,104308.75,8410.15,325,TARGET_HIT,20,False,False
2025-12-19,RANGE_B,NIFTY,BEARISH,PE,25950,13:30:00,13:40:00,13.58,9.31,-31.43,-3052.08,63.73,-3115.81,51192.94,101192.94,9710.14,715,STOP_LOSS,10,False,False
2025-12-19,RANGE_B,NIFTY,BEARISH,PE,26000,14:15:00,14:20:00,28.99,21.11,-27.19,-2561.07,63.87,-2624.94,48568.0,98568.0,9420.68,325,STOP_LOSS,5,False,False
2025-12-23,RANGE_B,NIFTY,BEARISH,PE,26200,10:50:00,11:10:00,44.93,38.32,-14.71,-1288.9,64.44,-1353.34,47214.66,97214.66,8762.21,195,STOP_LOSS,20,True,False
2025-12-23,RANGE_B,NIFTY,BEARISH,PE,26200,11:25:00,11:35:00,36.71,47.47,29.3,2796.92,72.63,2724.29,49938.95,99938.95,9544.55,260,TARGET_HIT,10,True,False
2025-12-23,RANGE_B,NIFTY,BULLISH,CE,26150,12:30:00,12:45:00,37.13,48.45,30.5,2944.02,73.11,2870.91,52809.86,102809.86,9654.08,260,TARGET_HIT,15,True,False
2025-12-23,RANGE_B,NIFTY,BEARISH,PE,26200,13:40:00,13:50:00,29.4,23.87,-18.81,-1797.17,65.37,-1862.54,50947.32,100947.32,9554.33,325,STOP_LOSS,10,True,False
2025-12-24,RANGE_B,NIFTY,BEARISH,PE,26250,10:25:00,10:50:00,46.48,60.3,29.73,2694.81,71.41,2623.4,53570.72,103570.72,9063.41,195,TARGET_HIT,25,False,False
2025-12-24,RANGE_B,NIFTY,BULLISH,CE,26200,11:50:00,12:40:00,24.52,23.33,-4.87,-465.48,67.51,-532.99,53037.73,103037.73,9564.11,390,BE_STOP,50,False,False
2025-12-24,RANGE_B,NIFTY,BULLISH,CE,26150,13:20:00,13:30:00,34.49,26.8,-22.31,-2000.39,63.76,-2064.15,50973.58,100973.58,8968.22,260,STOP_LOSS,10,False,False
2025-12-24,RANGE_B,NIFTY,BULLISH,CE,26150,13:45:00,13:55:00,25.89,19.96,-22.9,-1926.43,62.66,-1989.09,48984.49,98984.49,8413.41,325,STOP_LOSS,10,False,False
2025-12-24,RANGE_B,NIFTY,BULLISH,CE,26150,14:10:00,14:15:00,21.49,18.64,-13.26,-1296.93,66.66,-1363.59,47620.9,97620.9,9779.9,455,STOP_LOSS,5,False,False
2026-01-06,RANGE_B,NIFTY,BULLISH,CE,26150,11:15:00,11:35:00,37.01,47.47,28.25,2718.68,72.68,2646.0,50266.9,100266.9,9622.78,260,TARGET_HIT,20,True,False
2026-01-06,RANGE_B,NIFTY,BULLISH,CE,26150,12:15:00,12:20:00,36.34,29.71,-18.24,-1723.3,65.26,-1788.56,48478.34,98478.34,9448.06,260,STOP_LOSS,5,True,False
2026-01-06,RANGE_B,NIFTY,BULLISH,CE,26150,14:05:00,14:10:00,12.63,9.66,-23.49,-2314.14,65.2,-2379.34,46099.0,96099.0,9849.66,780,STOP_LOSS,5,True,False
2026-01-07,RANGE_B,NIFTY,BEARISH,PE,26150,10:50:00,11:00:00,27.18,21.21,-21.98,-1941.91,63.56,-2005.47,44093.53,94093.53,8833.92,325,STOP_LOSS,10,False,False
2026-01-07,RANGE_B,NIFTY,BULLISH,CE,26100,12:00:00,12:15:00,38.39,30.1,-21.61,-2156.81,65.75,-2222.56,41870.97,91870.97,9982.66,260,STOP_LOSS,15,False,False
2026-01-07,RANGE_B,NIFTY,BULLISH,CE,26100,12:30:00,12:40:00,30.86,18.98,-38.49,-3088.65,59.96,-3148.61,38722.36,88722.36,8024.2,260,STOP_LOSS,10,False,False
2026-01-14,RANGE_B,NIFTY,BULLISH,CE,25700,10:40:00,10:50:00,24.16,36.38,50.57,4765.12,75.49,4689.63,43411.99,93411.99,9423.29,390,TARGET_HIT,10,False,False
2026-01-14,RANGE_B,NIFTY,BEARISH,PE,25750,11:25:00,11:45:00,22.51,15.92,-29.26,-2568.24,62.44,-2630.68,40781.31,90781.31,8777.85,390,STOP_LOSS,20,False,False
2026-01-14,RANGE_B,NIFTY,BEARISH,PE,25800,12:00:00,12:05:00,36.1,51.05,41.41,3886.59,74.01,3812.58,44593.89,94593.89,9385.47,260,TARGET_HIT,5,False,False
2026-01-14,RANGE_B,NIFTY,BULLISH,CE,25700,13:25:00,13:30:00,30.66,21.49,-29.93,-2982.32,64.4,-3046.72,41547.17,91547.17,9965.06,325,STOP_LOSS,5,False,False
2026-01-14,RANGE_B,NIFTY,BULLISH,CE,25650,13:45:00,13:50:00,26.14,13.98,-46.52,-3952.08,59.63,-4011.71,37535.46,87535.46,8494.91,325,STOP_LOSS,5,False,False
2026-01-14,RANGE_B,NIFTY,BULLISH,CE,25650,14:05:00,14:10:00,15.24,23.89,56.79,5624.16,77.9,5546.26,43081.72,93081.72,9903.12,650,TARGET_HIT,5,False,False
2026-01-14,RANGE_B,NIFTY,BULLISH,CE,25650,14:15:00,14:20:00,13.04,2.82,-78.36,-7305.51,56.13,-7361.64,35720.08,85720.08,9322.88,715,STOP_LOSS,5,False,False
2026-01-16,RANGE_B,NIFTY,BEARISH,PE,25850,10:25:00,10:45:00,32.08,31.4,-2.12,-176.91,65.27,-242.18,35477.9,85477.9,8339.74,260,BE_STOP,20,False,False
2026-01-16,RANGE_B,NIFTY,BEARISH,PE,25850,10:50:00,11:10:00,40.36,54.44,34.87,2744.72,68.87,2675.85,38153.75,88153.75,7870.34,195,TARGET_HIT,20,False,False
2026-01-16,RANGE_B,NIFTY,BULLISH,CE,25750,12:25:00,12:30:00,28.7,38.73,34.98,3262.23,72.89,3189.34,41343.09,91343.09,9326.14,325,TARGET_HIT,5,False,False
2026-01-16,RANGE_B,NIFTY,BULLISH,CE,25700,13:10:00,13:20:00,33.09,20.29,-38.68,-3328.01,60.85,-3388.86,37954.23,87954.23,8603.13,260,STOP_LOSS,10,False,False
2026-01-16,RANGE_B,NIFTY,BULLISH,CE,25700,13:40:00,13:50:00,18.55,12.94,-30.22,-2914.29,63.8,-2978.09,34976.14,84976.14,9643.64,520,BE_STOP,10,False,False
2026-01-16,RANGE_B,NIFTY,BULLISH,CE,25700,13:55:00,14:00:00,11.47,9.7,-15.46,-1498.62,66.16,-1564.78,33411.36,83411.36,9695.8,845,STOP_LOSS,5,False,False
2026-01-16,RANGE_B,NIFTY,BULLISH,CE,25700,14:15:00,14:20:00,10.32,14.59,41.33,3881.37,74.02,3807.35,37218.71,87218.71,9391.99,910,TARGET_HIT,5,False,False
