date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2023-05-04,OW4,SENSEX,BULLISH,CE,61700,15:00:00,15:05:00,34.51,86.81,152.03,1061661.99,2850.19,1058811.8,198415376.59,198915376.59,700000,20300,TARGET_HIT,5,True,True
2023-05-04,OW4,SENSEX,BULLISH,CE,61800,15:05:00,15:15:00,13.74,8.34,-39.18,-275398.04,959.6,-276357.64,198415376.59,198915376.59,700000,50980,STOP_LOSS,10,True,True
2023-05-04,OW4,SENSEX,BULLISH,CE,61800,15:15:00,15:20:00,8.36,0.46,-94.49,-662078.25,412.73,-662490.98,198415376.59,198915376.59,700000,83820,FORCE_CLOSE,5,True,True
2023-05-04,T2,SENSEX,BULLISH,CE,61400,11:30:00,11:35:00,62.17,84.55,36.26,251922.91,1704.13,250218.78,198665595.37,199165595.37,700000,11260,TARGET_HIT,5,True,False
2023-05-04,T2,SENSEX,BULLISH,CE,61400,11:35:00,11:45:00,84.71,62.18,-26.46,-186154.55,1084.1,-187238.65,198478356.72,198978356.72,700000,8260,FORCE_CLOSE,10,True,False
2023-05-04,T3,SENSEX,BULLISH,CE,61500,12:45:00,12:55:00,35.57,28.1,-20.83,-147034.1,1141.08,-148175.18,198330181.54,198830181.54,700000,19700,STOP_LOSS,10,True,False
2023-05-04,T3,SENSEX,BULLISH,CE,61400,12:55:00,13:00:00,77.94,113.05,45.34,315278.64,1793.38,313485.26,198643666.8,199143666.8,700000,8980,TARGET_HIT,5,True,False
2023-05-04,T3,SENSEX,BULLISH,CE,61500,13:00:00,13:05:00,48.08,40.55,-15.49,-109616.71,1192.83,-110809.54,198532857.26,199032857.26,700000,14560,STOP_LOSS,5,True,False
2023-05-04,T3,SENSEX,BULLISH,CE,61500,13:05:00,13:20:00,40.63,41.77,3.01,19612.22,1376.41,18235.81,198551093.07,199051093.07,700000,17240,FORCE_CLOSE,15,True,False
2023-05-04,T4,SENSEX,BULLISH,CE,61600,14:20:00,14:25:00,29.82,19.7,-33.8,-237606.09,1012.14,-238618.23,198312474.84,198812474.84,700000,23480,STOP_LOSS,5,True,False
2023-05-04,T4,SENSEX,BULLISH,CE,61600,14:25:00,14:30:00,19.74,16.79,-14.76,-104542.88,1200.66,-105743.54,198206731.3,198706731.3,700000,35480,STOP_LOSS,5,True,False
2023-05-04,T4,SENSEX,BULLISH,CE,61600,14:30:00,14:35:00,16.83,44.52,165.08,1152954.55,2979.32,1149975.23,199356706.53,199856706.53,700000,41640,TARGET_HIT,5,True,False
