date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2024-06-13,W1,SENSEX,BEARISH,PE,76600,09:50:00,09:55:00,42.23,23.44,-44.49,-4134.08,58.62,-4192.7,760739.43,810739.43,10000,220,STOP_LOSS,339,True,False
2024-06-20,W1,SENSEX,BEARISH,PE,77000,09:45:00,09:55:00,50.73,28.56,-43.7,-3990.33,58.52,-4048.85,756690.58,806690.58,10000,180,STOP_LOSS,344,True,False
2024-06-20,W2,SENSEX,BULLISH,CE,77800,13:20:00,13:45:00,12.72,6.56,-48.43,-4803.65,58.84,-4862.49,751828.09,801828.09,10000,780,STOP_LOSS,129,True,False
2024-06-25,W3,NIFTY,BULLISH,CE,23750,15:00:00,15:25:00,1.23,0.01,-99.19,-9853.19,53.44,-9906.63,741921.46,791921.46,10000,8060,STOP_LOSS,29,True,False
2024-06-27,W1,SENSEX,BULLISH,CE,78900,09:45:00,10:00:00,47.34,145.18,206.64,19566.91,92.46,19474.45,761395.91,811395.91,10000,200,TARGET_HIT,344,True,False
2024-06-27,W3,SENSEX,BULLISH,CE,79300,15:10:00,15:15:00,9.31,56.08,502.43,49575.18,135.63,49439.55,810835.46,860835.46,10000,1060,TARGET_HIT,19,True,False
2024-07-04,W1,SENSEX,BEARISH,PE,79900,10:35:00,11:00:00,39.28,23.57,-39.99,-3769.35,59.39,-3828.74,807006.72,857006.72,10000,240,STOP_LOSS,294,True,False
2024-07-04,W3,SENSEX,BEARISH,PE,79900,15:05:00,15:10:00,3.3,0.54,-83.65,-8328.13,53.92,-8382.05,798624.67,848624.67,10000,3020,STOP_LOSS,24,True,False
2024-07-11,W1,SENSEX,BEARISH,PE,79500,10:15:00,11:55:00,51.52,26.6,-48.38,-4486.71,58.09,-4544.8,794079.87,844079.87,10000,180,STOP_LOSS,314,True,False
2024-07-11,W2,SENSEX,BULLISH,CE,80100,14:00:00,14:05:00,9.45,2.39,-74.76,-7346.19,55.07,-7401.26,786678.61,836678.61,10000,1040,STOP_LOSS,89,True,False
2024-07-18,W1,SENSEX,BULLISH,CE,81000,09:45:00,10:45:00,52.12,28.03,-46.22,-4336.24,58.5,-4394.74,782283.87,832283.87,10000,180,STOP_LOSS,344,True,False
2024-07-18,W2,SENSEX,BULLISH,CE,81300,13:10:00,14:00:00,16.71,111.1,564.72,54742.72,142.62,54600.1,836883.97,886883.97,10000,580,TARGET_HIT,139,True,False
2024-07-23,W3,NIFTY,BEARISH,PE,24450,14:55:00,15:00:00,1.6,0.15,-90.66,-8975.36,54.75,-9030.11,827853.86,877853.86,10000,6175,STOP_LOSS,34,True,False
2024-08-01,W1,SENSEX,BEARISH,PE,81700,10:25:00,11:10:00,46.76,28.82,-38.37,-3588.22,59.5,-3647.72,824206.14,874206.14,10000,200,STOP_LOSS,304,True,False
2024-08-06,W3,NIFTY,BULLISH,CE,24050,14:55:00,15:00:00,1.47,0.37,-74.93,-7460.88,57.28,-7518.16,816687.98,866687.98,10000,6760,STOP_LOSS,34,True,False
2024-08-08,W1,SENSEX,BEARISH,PE,78700,10:05:00,10:10:00,42.67,21.91,-48.66,-4566.99,58.18,-4625.17,812062.81,862062.81,10000,220,STOP_LOSS,324,True,False
2024-08-08,W2,SENSEX,BEARISH,PE,78700,13:25:00,13:30:00,14.48,4.54,-68.64,-6757.84,55.94,-6813.78,805249.03,855249.03,10000,680,STOP_LOSS,124,True,False
2024-08-29,W1,SENSEX,BULLISH,CE,82200,09:50:00,11:40:00,44.01,26.46,-39.88,-3861.19,59.73,-3920.92,801328.11,851328.11,10000,220,STOP_LOSS,339,True,False
2024-08-29,W3,SENSEX,BULLISH,CE,82200,14:50:00,14:55:00,4.31,67.76,1472.77,147216.99,273.94,146943.05,948271.16,998271.16,10000,2320,TARGET_HIT,39,True,False
2024-09-05,W1,SENSEX,BEARISH,PE,82000,10:30:00,11:05:00,38.14,19.28,-49.44,-4902.24,58.69,-4960.93,943310.23,993310.23,10000,260,STOP_LOSS,299,True,False
2024-09-12,W1,SENSEX,BEARISH,PE,81400,11:25:00,11:30:00,31.52,20.34,-35.48,-3355.1,60.03,-3415.13,939895.1,989895.1,10000,300,STOP_LOSS,244,True,False
2024-09-12,W2,SENSEX,BULLISH,CE,82300,14:00:00,14:05:00,9.06,93.64,933.8,93042.69,197.28,92845.41,1032740.51,1082740.51,10000,1100,TARGET_HIT,89,True,False
2024-09-12,W3,SENSEX,BULLISH,CE,82900,14:55:00,15:00:00,16.04,154.29,861.79,85714.24,186.88,85527.36,1118267.87,1168267.87,10000,620,TARGET_HIT,34,True,False
2024-09-19,W1,SENSEX,BEARISH,PE,83200,10:40:00,10:50:00,41.85,19.86,-52.55,-4838.53,57.47,-4896.0,1113371.87,1163371.87,10000,220,STOP_LOSS,289,True,False
2024-09-24,W3,NIFTY,BEARISH,PE,25900,15:00:00,15:10:00,1.72,0.26,-84.94,-8469.01,55.71,-8524.72,1104847.15,1154847.15,10000,5785,STOP_LOSS,29,True,False
2024-09-26,W3,SENSEX,BULLISH,CE,85900,14:55:00,15:10:00,10.95,1.52,-86.15,-8491.41,53.51,-8544.92,1096302.23,1146302.23,10000,900,STOP_LOSS,34,True,False
2024-10-01,W3,NIFTY,BULLISH,CE,25850,15:00:00,15:05:00,1.82,0.39,-78.66,-7831.93,56.69,-7888.62,1088413.61,1138413.61,10000,5460,STOP_LOSS,29,True,False
2024-10-03,W1,SENSEX,BEARISH,PE,83200,10:10:00,11:15:00,48.87,131.0,168.07,16425.99,88.59,16337.4,1104751.01,1154751.01,10000,200,TARGET_HIT,319,True,False
